"Stock","yr","ct","bt",,,,,,,
"MULLBAR_SA",1986,124,"NA",,,,,,,
"MULLBAR_SA",1987,123,"NA",,,,,,,
"MULLBAR_SA",1988,131,"NA",,,,,,,
"MULLBAR_SA",1989,182,"NA",,,,,,,
"MULLBAR_SA",1990,205,"NA",,,,,,,
"MULLBAR_SA",1991,122,"NA",,,,,,,
"MULLBAR_SA",1992,111,"NA",,,,,,,
"MULLBAR_SA",1993,123,"NA",,,,,,,
"MULLBAR_SA",1994,222,5.31,,,,,,,
"MULLBAR_SA",1995,186,3.58,,,,,,,
"MULLBAR_SA",1996,243,5.49,,,,,,,
"MULLBAR_SA",1997,344,3.17,,,,,,,
"MULLBAR_SA",1998,408,14.4,,,,,,,
"MULLBAR_SA",1999,575,6.71,,,,,,,
"MULLBAR_SA",2000,413,3.57,,,,,,,
"MULLBAR_SA",2001,502,6.29,,,,,,,
"MULLBAR_SA",2002,589,4.18,,,,,,,
"MULLBAR_SA",2003,1540,8.54,,,,,,,
"MULLBAR_SA",2004,704,8.31,,,,,,,
"MULLBAR_SA",2005,2123,5.13,,,,,,,
"MULLBAR_SA",2006,2355,7.38,,,,,,,
"MULLBAR_SA",2007,2764,3.85,,,,,,,
"MULLBAR_SA",2008,2062,4.42,,,,,,,
"MULLBAR_SA",2009,1858,2.27,,,,,,,
"MULLBAR_SA",2010,1785,"NA",,,,,,,
"MULLBAR_SA",2011,1701,"NA",,,,,,,
"MULLBAR_SA",2012,1788,"NA",,,,,,,
"MULLBAR_SA",2013,1755,"NA",,,,,,,
"MULLBAR_SA",2014,2631,"NA",,,,,,,
"MULLBAR_SA",2015,"NA","NA",,,,,,,
"SPICMAE_SA",1970,1,"NA",,,,,,,
"SPICMAE_SA",1971,1,"NA",,,,,,,
"SPICMAE_SA",1972,1,"NA",,,,,,,
"SPICMAE_SA",1973,1,"NA",,,,,,,
"SPICMAE_SA",1974,1,"NA",,,,,,,
"SPICMAE_SA",1975,1,"NA",,,,,,,
"SPICMAE_SA",1976,1,"NA",,,,,,,
"SPICMAE_SA",1977,1,"NA",,,,,,,
"SPICMAE_SA",1978,1,"NA",,,,,,,
"SPICMAE_SA",1979,1,"NA",,,,,,,
"SPICMAE_SA",1980,1,"NA",,,,,,,
"SPICMAE_SA",1981,1,"NA",,,,,,,
"SPICMAE_SA",1982,1,"NA",,,,,,,
"SPICMAE_SA",1983,1,"NA",,,,,,,
"SPICMAE_SA",1984,1,"NA",,,,,,,
"SPICMAE_SA",1985,1,"NA",,,,,,,
"SPICMAE_SA",1986,1,"NA",,,,,,,
"SPICMAE_SA",1987,1,"NA",,,,,,,
"SPICMAE_SA",1988,1,"NA",,,,,,,
"SPICMAE_SA",1989,80,"NA",,,,,,,
"SPICMAE_SA",1990,41,"NA",,,,,,,
"SPICMAE_SA",1991,131,"NA",,,,,,,
"SPICMAE_SA",1992,178,"NA",,,,,,,
"SPICMAE_SA",1993,47,"NA",,,,,,,
"SPICMAE_SA",1994,71,"NA",,,,,,,
"SPICMAE_SA",1995,76,"NA",,,,,,,
"SPICMAE_SA",1996,174,"NA",,,,,,,
"SPICMAE_SA",1997,238,"NA",,,,,,,
"SPICMAE_SA",1998,185,"NA",,,,,,,
"SPICMAE_SA",1999,196,"NA",,,,,,,
"SPICMAE_SA",2000,120,"NA",,,,,,,
"SPICMAE_SA",2001,250,"NA",,,,,,,
"SPICMAE_SA",2002,438,"NA",,,,,,,
"SPICMAE_SA",2003,241,"NA",,,,,,,
"SPICMAE_SA",2004,366,"NA",,,,,,,
"SPICMAE_SA",2005,383,"NA",,,,,,,
"SPICMAE_SA",2006,392,"NA",,,,,,,
"SPICMAE_SA",2007,358,"NA",,,,,,,
"SPICMAE_SA",2008,346,"NA",,,,,,,
"SPICMAE_SA",2009,113,"NA",,,,,,,
"SPICMAE_SA",2010,240,"NA",,,,,,,
"SPICMAE_SA",2011,347,"NA",,,,,,,
"SPICMAE_SA",2012,26,"NA",,,,,,,
"SPICMAE_SA",2013,274,"NA",,,,,,,
"SPICMAE_SA",2014,177,"NA",,,,,,,
"SPICMAE_SA",2015,"NA","NA",,,,,,,
"CORYHIP_SA",1970,1,"NA",,,,,,,
"CORYHIP_SA",1971,1,"NA",,,,,,,
"CORYHIP_SA",1972,1,"NA",,,,,,,
"CORYHIP_SA",1973,1,"NA",,,,,,,
"CORYHIP_SA",1974,4,"NA",,,,,,,
"CORYHIP_SA",1975,1,"NA",,,,,,,
"CORYHIP_SA",1976,1,"NA",,,,,,,
"CORYHIP_SA",1977,1,"NA",,,,,,,
"CORYHIP_SA",1978,1,"NA",,,,,,,
"CORYHIP_SA",1979,1,"NA",,,,,,,
"CORYHIP_SA",1980,1,"NA",,,,,,,
"CORYHIP_SA",1981,1,"NA",,,,,,,
"CORYHIP_SA",1982,1,"NA",,,,,,,
"CORYHIP_SA",1983,1,"NA",,,,,,,
"CORYHIP_SA",1984,1,"NA",,,,,,,
"CORYHIP_SA",1985,1,"NA",,,,,,,
"CORYHIP_SA",1986,31,"NA",,,,,,,
"CORYHIP_SA",1987,31,"NA",,,,,,,
"CORYHIP_SA",1988,33,"NA",,,,,,,
"CORYHIP_SA",1989,15,"NA",,,,,,,
"CORYHIP_SA",1990,19,"NA",,,,,,,
"CORYHIP_SA",1991,122,"NA",,,,,,,
"CORYHIP_SA",1992,70,"NA",,,,,,,
"CORYHIP_SA",1993,19,"NA",,,,,,,
"CORYHIP_SA",1994,81,"NA",,,,,,,
"CORYHIP_SA",1995,51,"NA",,,,,,,
"CORYHIP_SA",1996,67,"NA",,,,,,,
"CORYHIP_SA",1997,71,"NA",,,,,,,
"CORYHIP_SA",1998,82,"NA",,,,,,,
"CORYHIP_SA",1999,176,"NA",,,,,,,
"CORYHIP_SA",2000,15,"NA",,,,,,,
"CORYHIP_SA",2001,58,"NA",,,,,,,
"CORYHIP_SA",2002,52,"NA",,,,,,,
"CORYHIP_SA",2003,1381,"NA",,,,,,,
"CORYHIP_SA",2004,156,"NA",,,,,,,
"CORYHIP_SA",2005,1024,"NA",,,,,,,
"CORYHIP_SA",2006,1264,"NA",,,,,,,
"CORYHIP_SA",2007,1106,"NA",,,,,,,
"CORYHIP_SA",2008,639,"NA",,,,,,,
"CORYHIP_SA",2009,1178,"NA",,,,,,,
"CORYHIP_SA",2010,1225,"NA",,,,,,,
"CORYHIP_SA",2011,939,"NA",,,,,,,
"CORYHIP_SA",2012,875,"NA",,,,,,,
"CORYHIP_SA",2013,745,"NA",,,,,,,
"CORYHIP_SA",2014,449,"NA",,,,,,,
"CORYHIP_SA",2015,"NA","NA",,,,,,,
"CHAMGAL_SA",1970,689,"NA",,,,,,,
"CHAMGAL_SA",1971,781,"NA",,,,,,,
"CHAMGAL_SA",1972,878,"NA",,,,,,,
"CHAMGAL_SA",1973,822,"NA",,,,,,,
"CHAMGAL_SA",1974,1315,"NA",,,,,,,
"CHAMGAL_SA",1975,1745,"NA",,,,,,,
"CHAMGAL_SA",1976,1608,"NA",,,,,,,
"CHAMGAL_SA",1977,1378,"NA",,,,,,,
"CHAMGAL_SA",1978,926,"NA",,,,,,,
"CHAMGAL_SA",1979,1043,"NA",,,,,,,
"CHAMGAL_SA",1980,893,"NA",,,,,,,
"CHAMGAL_SA",1981,969,"NA",,,,,,,
"CHAMGAL_SA",1982,3064,"NA",,,,,,,
"CHAMGAL_SA",1983,436,"NA",,,,,,,
"CHAMGAL_SA",1984,533,"NA",,,,,,,
"CHAMGAL_SA",1985,243,"NA",,,,,,,
"CHAMGAL_SA",1986,691,"NA",,,,,,,
"CHAMGAL_SA",1987,1088,"NA",,,,,,,
"CHAMGAL_SA",1988,733,"NA",,,,,,,
"CHAMGAL_SA",1989,1085,"NA",,,,,,,
"CHAMGAL_SA",1990,595,"NA",,,,,,,
"CHAMGAL_SA",1991,764,"NA",,,,,,,
"CHAMGAL_SA",1992,1689,"NA",,,,,,,
"CHAMGAL_SA",1993,3769,"NA",,,,,,,
"CHAMGAL_SA",1994,2050,"NA",,,,,,,
"CHAMGAL_SA",1995,1719,"NA",,,,,,,
"CHAMGAL_SA",1996,2718,"NA",,,,,,,
"CHAMGAL_SA",1997,1995,"NA",,,,,,,
"CHAMGAL_SA",1998,2394,"NA",,,,,,,
"CHAMGAL_SA",1999,1863,"NA",,,,,,,
"CHAMGAL_SA",2000,1685,"NA",,,,,,,
"CHAMGAL_SA",2001,2141,"NA",,,,,,,
"CHAMGAL_SA",2002,1973,"NA",,,,,,,
"CHAMGAL_SA",2003,2577,"NA",,,,,,,
"CHAMGAL_SA",2004,2314,"NA",,,,,,,
"CHAMGAL_SA",2005,239,"NA",,,,,,,
"CHAMGAL_SA",2006,415,"NA",,,,,,,
"CHAMGAL_SA",2007,59,"NA",,,,,,,
"CHAMGAL_SA",2008,101,"NA",,,,,,,
"CHAMGAL_SA",2009,141,"NA",,,,,,,
"CHAMGAL_SA",2010,87,"NA",,,,,,,
"CHAMGAL_SA",2011,130,"NA",,,,,,,
"CHAMGAL_SA",2012,85,"NA",,,,,,,
"CHAMGAL_SA",2013,40,"NA",,,,,,,
"CHAMGAL_SA",2014,11,"NA",,,,,,,
"CHAMGAL_SA",2015,"NA","NA",,,,,,,
"MULLSPP_LI",1970,200,"NA",,,,,,,
"MULLSPP_LI",1971,400,"NA",,,,,,,
"MULLSPP_LI",1972,400,"NA",,,,,,,
"MULLSPP_LI",1973,264,"NA",,,,,,,
"MULLSPP_LI",1974,199,"NA",,,,,,,
"MULLSPP_LI",1975,212,"NA",,,,,,,
"MULLSPP_LI",1976,258,"NA",,,,,,,
"MULLSPP_LI",1977,231,"NA",,,,,,,
"MULLSPP_LI",1978,214,"NA",,,,,,,
"MULLSPP_LI",1979,265,"NA",,,,,,,
"MULLSPP_LI",1980,180,"NA",,,,,,,
"MULLSPP_LI",1981,241,"NA",,,,,,,
"MULLSPP_LI",1982,325,"NA",,,,,,,
"MULLSPP_LI",1983,682,"NA",,,,,,,
"MULLSPP_LI",1984,375,"NA",,,,,,,
"MULLSPP_LI",1985,369,"NA",,,,,,,
"MULLSPP_LI",1986,317,"NA",,,,,,,
"MULLSPP_LI",1987,341,"NA",,,,,,,
"MULLSPP_LI",1988,402,"NA",,,,,,,
"MULLSPP_LI",1989,449,"NA",,,,,,,
"MULLSPP_LI",1990,385,"NA",,,,,,,
"MULLSPP_LI",1991,302,"NA",,,,,,,
"MULLSPP_LI",1992,419,"NA",,,,,,,
"MULLSPP_LI",1993,246,"NA",,,,,,,
"MULLSPP_LI",1994,172,0.38,,,,,,,
"MULLSPP_LI",1995,175,0.69,,,,,,,
"MULLSPP_LI",1996,138,1.35,,,,,,,
"MULLSPP_LI",1997,139,0.55,,,,,,,
"MULLSPP_LI",1998,139,1.19,,,,,,,
"MULLSPP_LI",1999,261,1.27,,,,,,,
"MULLSPP_LI",2000,270,1.04,,,,,,,
"MULLSPP_LI",2001,206,0.71,,,,,,,
"MULLSPP_LI",2002,189,0.71,,,,,,,
"MULLSPP_LI",2003,267,0.53,,,,,,,
"MULLSPP_LI",2004,322,0.82,,,,,,,
"MULLSPP_LI",2005,208,0.81,,,,,,,
"MULLSPP_LI",2006,229,0.59,,,,,,,
"MULLSPP_LI",2007,218,1.8,,,,,,,
"MULLSPP_LI",2008,136,1.36,,,,,,,
"MULLSPP_LI",2009,94.5,1.51,,,,,,,
"MULLSPP_LI",2010,304.8,"NA",,,,,,,
"MULLSPP_LI",2011,254,"NA",,,,,,,
"MULLSPP_LI",2012,175.6,"NA",,,,,,,
"MULLSPP_LI",2013,286.8,"NA",,,,,,,
"MULLSPP_LI",2014,353,"NA",,,,,,,
"MULLSPP_LI",2015,"NA","NA",,,,,,,
"anp-8c9a",1980,4817,7566,,,,,,,
"anp-8c9a",1981,5566,9923,,,,,,,
"anp-8c9a",1982,5782,11200,,,,,,,
"anp-8c9a",1983,6113,10193,,,,,,,
"anp-8c9a",1984,6031,8445,,,,,,,
"anp-8c9a",1985,6139,8223,,,,,,,
"anp-8c9a",1986,6870,7765,,,,,,,
"anp-8c9a",1987,5139,4863,,,,,,,
"anp-8c9a",1988,6321,3291,,,,,,,
"anp-8c9a",1989,4995,2485,,,,,,,
"anp-8c9a",1990,3790,2257,,,,,,,
"anp-8c9a",1991,3640,2117,,,,,,,
"anp-8c9a",1992,3382,2103,,,,,,,
"anp-8c9a",1993,2329,1902,,,,,,,
"anp-8c9a",1994,2007,1851,,,,,,,
"anp-8c9a",1995,1835,1932,,,,,,,
"anp-8c9a",1996,2956,2756,,,,,,,
"anp-8c9a",1997,3715,3823,,,,,,,
"anp-8c9a",1998,2981,4330,,,,,,,
"anp-8c9a",1999,1939,4288,,,,,,,
"anp-8c9a",2000,1256,4010,,,,,,,
"anp-8c9a",2001,788,3722,,,,,,,
"anp-8c9a",2002,1034,3807,,,,,,,
"anp-8c9a",2003,2279,4392,,,,,,,
"anp-8c9a",2004,3156,5533,,,,,,,
"anp-8c9a",2005,3646,6531,,,,,,,
"anp-8c9a",2006,2932,6327,,,,,,,
"anp-8c9a",2007,2349,6006,,,,,,,
"anp-8c9a",2008,2338,6169,,,,,,,
"anp-8c9a",2009,2280,6419,,,,,,,
"anp-8c9a",2010,1548,6376,,,,,,,
"anp-8c9a",2011,1140,6488,,,,,,,
"anp-8c9a",2012,1382,6919,,,,,,,
"anp-8c9a",2013,1516,7428,,,,,,,
"anp-8c9a",2014,2002,8015,,,,,,,
"anp-8c9a",2015,1748,8008,,,,,,,
"Bss-47",1985,2216,13506,,,,,,,
"Bss-47",1986,2441,12242,,,,,,,
"Bss-47",1987,3041,11155,,,,,,,
"Bss-47",1988,2286,10154,,,,,,,
"Bss-47",1989,2149,10054,,,,,,,
"Bss-47",1990,1930,9481,,,,,,,
"Bss-47",1991,1987,8497,,,,,,,
"Bss-47",1992,1935,7507,,,,,,,
"Bss-47",1993,2196,7738,,,,,,,
"Bss-47",1994,2689,9710,,,,,,,
"Bss-47",1995,3359,12825,,,,,,,
"Bss-47",1996,4527,14725,,,,,,,
"Bss-47",1997,4027,14309,,,,,,,
"Bss-47",1998,3728,13592,,,,,,,
"Bss-47",1999,4042,13219,,,,,,,
"Bss-47",2000,3861,13313,,,,,,,
"Bss-47",2001,4005,14090,,,,,,,
"Bss-47",2002,4232,14768,,,,,,,
"Bss-47",2003,5162,15807,,,,,,,
"Bss-47",2004,5516,16458,,,,,,,
"Bss-47",2005,6208,17024,,,,,,,
"Bss-47",2006,6120,16759,,,,,,,
"Bss-47",2007,5869,16619,,,,,,,
"Bss-47",2008,6009,17294,,,,,,,
"Bss-47",2009,5810,18021,,,,,,,
"Bss-47",2010,6386,18215,,,,,,,
"Bss-47",2011,5536,17001,,,,,,,
"Bss-47",2012,5487,15738,,,,,,,
"Bss-47",2013,5383,13781,,,,,,,
"Bss-47",2014,3680,11057,,,,,,,
"Bss-47",2015,2839,9084,,,,,,,
"cod-2224",1970,70147,"NA",,,,,,,
"cod-2224",1971,68520,"NA",,,,,,,
"cod-2224",1972,75555,"NA",,,,,,,
"cod-2224",1973,64882,"NA",,,,,,,
"cod-2224",1974,64439,"NA",,,,,,,
"cod-2224",1975,53481,"NA",,,,,,,
"cod-2224",1976,58304,"NA",,,,,,,
"cod-2224",1977,58432,"NA",,,,,,,
"cod-2224",1978,50092,"NA",,,,,,,
"cod-2224",1979,50062,"NA",,,,,,,
"cod-2224",1980,49059,"NA",,,,,,,
"cod-2224",1981,60118,"NA",,,,,,,
"cod-2224",1982,61546,"NA",,,,,,,
"cod-2224",1983,65657,"NA",,,,,,,
"cod-2224",1984,57768,"NA",,,,,,,
"cod-2224",1985,43762,"NA",,,,,,,
"cod-2224",1986,31208,"NA",,,,,,,
"cod-2224",1987,34923,"NA",,,,,,,
"cod-2224",1988,32645,"NA",,,,,,,
"cod-2224",1989,20878,"NA",,,,,,,
"cod-2224",1990,20557,"NA",,,,,,,
"cod-2224",1991,19434,"NA",,,,,,,
"cod-2224",1992,23446,"NA",,,,,,,
"cod-2224",1993,24792,"NA",,,,,,,
"cod-2224",1994,25306,31825,,,,,,,
"cod-2224",1995,35130,29852,,,,,,,
"cod-2224",1996,47422,32958,,,,,,,
"cod-2224",1997,43283,34235,,,,,,,
"cod-2224",1998,37577,26876,,,,,,,
"cod-2224",1999,42450,31508,,,,,,,
"cod-2224",2000,37833,36279,,,,,,,
"cod-2224",2001,31933,29115,,,,,,,
"cod-2224",2002,23217,22652,,,,,,,
"cod-2224",2003,23898,17304,,,,,,,
"cod-2224",2004,20393,19262,,,,,,,
"cod-2224",2005,22866,27092,,,,,,,
"cod-2224",2006,20048,31888,,,,,,,
"cod-2224",2007,18901,32273,,,,,,,
"cod-2224",2008,13016,21868,,,,,,,
"cod-2224",2009,9355,14165,,,,,,,
"cod-2224",2010,10742,13144,,,,,,,
"cod-2224",2011,10911,13478,,,,,,,
"cod-2224",2012,11660,15614,,,,,,,
"cod-2224",2013,10716,12606,,,,,,,
"cod-2224",2014,11451,16602,,,,,,,
"cod-2224",2015,11982,19542,,,,,,,
"cod-347d",1963,117830,151903,,,,,,,
"cod-347d",1964,144929,163081,,,,,,,
"cod-347d",1965,199187,199187,,,,,,,
"cod-347d",1966,240867,221239,,,,,,,
"cod-347d",1967,287506,249946,,,,,,,
"cod-347d",1968,293608,260928,,,,,,,
"cod-347d",1969,226840,257816,,,,,,,
"cod-347d",1970,252206,270222,,,,,,,
"cod-347d",1971,349410,274032,,,,,,,
"cod-347d",1972,362580,242559,,,,,,,
"cod-347d",1973,259627,209190,,,,,,,
"cod-347d",1974,235626,227521,,,,,,,
"cod-347d",1975,245242,208147,,,,,,,
"cod-347d",1976,245242,177549,,,,,,,
"cod-347d",1977,259367,152512,,,,,,,
"cod-347d",1978,355045,153430,,,,,,,
"cod-347d",1979,340102,155438,,,,,,,
"cod-347d",1980,391601,171785,,,,,,,
"cod-347d",1981,395933,186839,,,,,,,
"cod-347d",1982,386930,181861,,,,,,,
"cod-347d",1983,324811,153737,,,,,,,
"cod-347d",1984,278173,132191,,,,,,,
"cod-347d",1985,241832,134054,,,,,,,
"cod-347d",1986,227749,117948,,,,,,,
"cod-347d",1987,257558,124368,,,,,,,
"cod-347d",1988,206076,122394,,,,,,,
"cod-347d",1989,179154,109754,,,,,,,
"cod-347d",1990,138275,99409,,,,,,,
"cod-347d",1991,118302,95607,,,,,,,
"cod-347d",1992,140084,91400,,,,,,,
"cod-347d",1993,158606,98815,,,,,,,
"cod-347d",1994,148048,101722,,,,,,,
"cod-347d",1995,162316,121297,,,,,,,
"cod-347d",1996,153682,116658,,,,,,,
"cod-347d",1997,179267,101519,,,,,,,
"cod-347d",1998,191040,102847,,,,,,,
"cod-347d",1999,110592,85819,,,,,,,
"cod-347d",2000,89798,68255,,,,,,,
"cod-347d",2001,55846,63513,,,,,,,
"cod-347d",2002,64794,56387,,,,,,,
"cod-347d",2003,35881,56783,,,,,,,
"cod-347d",2004,34770,46212,,,,,,,
"cod-347d",2005,41262,47620,,,,,,,
"cod-347d",2006,31761,43261,,,,,,,
"cod-347d",2007,53104,72766,,,,,,,
"cod-347d",2008,52313,81227,,,,,,,
"cod-347d",2009,54830,90944,,,,,,,
"cod-347d",2010,48728,93060,,,,,,,
"cod-347d",2011,44802,105662,,,,,,,
"cod-347d",2012,40336,106831,,,,,,,
"cod-347d",2013,41606,117477,,,,,,,
"cod-347d",2014,45936,126880,,,,,,,
"cod-347d",2015,52313,151146,,,,,,,
"cod-7e-k",1971,5782,10093,,,,,,,
"cod-7e-k",1972,4737,9298,,,,,,,
"cod-7e-k",1973,4015,8617,,,,,,,
"cod-7e-k",1974,2898,8327,,,,,,,
"cod-7e-k",1975,3993,7526,,,,,,,
"cod-7e-k",1976,4818,7316,,,,,,,
"cod-7e-k",1977,3059,8841,,,,,,,
"cod-7e-k",1978,3647,9689,,,,,,,
"cod-7e-k",1979,4650,9848,,,,,,,
"cod-7e-k",1980,7243,10347,,,,,,,
"cod-7e-k",1981,10597,11212,,,,,,,
"cod-7e-k",1982,8766,13547,,,,,,,
"cod-7e-k",1983,9641,13008,,,,,,,
"cod-7e-k",1984,6631,9568,,,,,,,
"cod-7e-k",1985,8317,13103,,,,,,,
"cod-7e-k",1986,10475,13692,,,,,,,
"cod-7e-k",1987,10228,11364,,,,,,,
"cod-7e-k",1988,17191,16607,,,,,,,
"cod-7e-k",1989,19809,26324,,,,,,,
"cod-7e-k",1990,12749,19126,,,,,,,
"cod-7e-k",1991,9336,10846,,,,,,,
"cod-7e-k",1992,9747,9074,,,,,,,
"cod-7e-k",1993,10425,12282,,,,,,,
"cod-7e-k",1994,10620,14361,,,,,,,
"cod-7e-k",1995,11709,13029,,,,,,,
"cod-7e-k",1996,12681,15919,,,,,,,
"cod-7e-k",1997,12035,14106,,,,,,,
"cod-7e-k",1998,11431,12601,,,,,,,
"cod-7e-k",1999,8594,11002,,,,,,,
"cod-7e-k",2000,6536,7695,,,,,,,
"cod-7e-k",2001,8308,8618,,,,,,,
"cod-7e-k",2002,9236,10881,,,,,,,
"cod-7e-k",2003,6420,8886,,,,,,,
"cod-7e-k",2004,3672,4648,,,,,,,
"cod-7e-k",2005,3062,3403,,,,,,,
"cod-7e-k",2006,3776,3775,,,,,,,
"cod-7e-k",2007,4830,5128,,,,,,,
"cod-7e-k",2008,3961,5466,,,,,,,
"cod-7e-k",2009,3292,5110,,,,,,,
"cod-7e-k",2010,3229,4981,,,,,,,
"cod-7e-k",2011,7957,9100,,,,,,,
"cod-7e-k",2012,8644,13719,,,,,,,
"cod-7e-k",2013,6820,9830,,,,,,,
"cod-7e-k",2014,4620,5247,,,,,,,
"cod-7e-k",2015,4719,5872,,,,,,,
"cod-arct",1946,706000,1112945,,,,,,,
"cod-arct",1947,882017,1165171,,,,,,,
"cod-arct",1948,774295,1019217,,,,,,,
"cod-arct",1949,800122,729919,,,,,,,
"cod-arct",1950,731982,615385,,,,,,,
"cod-arct",1951,827180,568882,,,,,,,
"cod-arct",1952,876795,520807,,,,,,,
"cod-arct",1953,695546,396626,,,,,,,
"cod-arct",1954,826021,429821,,,,,,,
"cod-arct",1955,1147841,347080,,,,,,,
"cod-arct",1956,1343068,299937,,,,,,,
"cod-arct",1957,792557,207909,,,,,,,
"cod-arct",1958,769313,195444,,,,,,,
"cod-arct",1959,744607,432708,,,,,,,
"cod-arct",1960,622042,384350,,,,,,,
"cod-arct",1961,783221,404333,,,,,,,
"cod-arct",1962,909266,311751,,,,,,,
"cod-arct",1963,776337,209201,,,,,,,
"cod-arct",1964,437695,186570,,,,,,,
"cod-arct",1965,444930,102315,,,,,,,
"cod-arct",1966,483711,120751,,,,,,,
"cod-arct",1967,572605,129784,,,,,,,
"cod-arct",1968,1074084,227278,,,,,,,
"cod-arct",1969,1197226,151870,,,,,,,
"cod-arct",1970,933246,224507,,,,,,,
"cod-arct",1971,689048,311666,,,,,,,
"cod-arct",1972,565254,347229,,,,,,,
"cod-arct",1973,792685,332913,,,,,,,
"cod-arct",1974,1102433,164491,,,,,,,
"cod-arct",1975,829377,142042,,,,,,,
"cod-arct",1976,867463,171238,,,,,,,
"cod-arct",1977,905301,341409,,,,,,,
"cod-arct",1978,698715,241536,,,,,,,
"cod-arct",1979,440538,174698,,,,,,,
"cod-arct",1980,380434,108253,,,,,,,
"cod-arct",1981,399038,166925,,,,,,,
"cod-arct",1982,363730,326133,,,,,,,
"cod-arct",1983,289992,327184,,,,,,,
"cod-arct",1984,277651,251086,,,,,,,
"cod-arct",1985,307920,193855,,,,,,,
"cod-arct",1986,430113,170729,,,,,,,
"cod-arct",1987,523071,121243,,,,,,,
"cod-arct",1988,434939,202589,,,,,,,
"cod-arct",1989,332481,234716,,,,,,,
"cod-arct",1990,212000,316418,,,,,,,
"cod-arct",1991,319158,704748,,,,,,,
"cod-arct",1992,513234,887567,,,,,,,
"cod-arct",1993,581611,775193,,,,,,,
"cod-arct",1994,771086,614891,,,,,,,
"cod-arct",1995,739999,528861,,,,,,,
"cod-arct",1996,732228,571880,,,,,,,
"cod-arct",1997,762403,589006,,,,,,,
"cod-arct",1998,592624,386676,,,,,,,
"cod-arct",1999,484910,294144,,,,,,,
"cod-arct",2000,414868,242200,,,,,,,
"cod-arct",2001,426471,359271,,,,,,,
"cod-arct",2002,535045,504913,,,,,,,
"cod-arct",2003,551990,561137,,,,,,,
"cod-arct",2004,606445,674283,,,,,,,
"cod-arct",2005,641276,632502,,,,,,,
"cod-arct",2006,537642,627341,,,,,,,
"cod-arct",2007,486883,681356,,,,,,,
"cod-arct",2008,464171,721967,,,,,,,
"cod-arct",2009,523430,1072773,,,,,,,
"cod-arct",2010,609983,1246840,,,,,,,
"cod-arct",2011,719830,1695243,,,,,,,
"cod-arct",2012,727663,1910354,,,,,,,
"cod-arct",2013,966209,2134044,,,,,,,
"cod-arct",2014,986449,1866445,,,,,,,
"cod-arct",2015,864384,1383398,,,,,,,
"cod-farp",1959,22415,48869,,,,,,,
"cod-farp",1960,32255,54447,,,,,,,
"cod-farp",1961,21598,46439,,,,,,,
"cod-farp",1962,20967,43326,,,,,,,
"cod-farp",1963,22215,49054,,,,,,,
"cod-farp",1964,21078,55362,,,,,,,
"cod-farp",1965,24212,57057,,,,,,,
"cod-farp",1966,20418,60629,,,,,,,
"cod-farp",1967,23562,73934,,,,,,,
"cod-farp",1968,29930,82484,,,,,,,
"cod-farp",1969,32371,83487,,,,,,,
"cod-farp",1970,24183,82035,,,,,,,
"cod-farp",1971,23010,63308,,,,,,,
"cod-farp",1972,18727,57180,,,,,,,
"cod-farp",1973,22228,83547,,,,,,,
"cod-farp",1974,24581,98434,,,,,,,
"cod-farp",1975,36775,109566,,,,,,,
"cod-farp",1976,39799,123077,,,,,,,
"cod-farp",1977,34927,112057,,,,,,,
"cod-farp",1978,26585,78497,,,,,,,
"cod-farp",1979,23112,66723,,,,,,,
"cod-farp",1980,20513,58887,,,,,,,
"cod-farp",1981,22963,63562,,,,,,,
"cod-farp",1982,21489,67033,,,,,,,
"cod-farp",1983,38133,78542,,,,,,,
"cod-farp",1984,36979,96773,,,,,,,
"cod-farp",1985,39484,84786,,,,,,,
"cod-farp",1986,34595,73693,,,,,,,
"cod-farp",1987,21391,62241,,,,,,,
"cod-farp",1988,23182,52125,,,,,,,
"cod-farp",1989,22068,38406,,,,,,,
"cod-farp",1990,13692,29270,,,,,,,
"cod-farp",1991,8750,21069,,,,,,,
"cod-farp",1992,6396,20755,,,,,,,
"cod-farp",1993,6107,33068,,,,,,,
"cod-farp",1994,9046,42475,,,,,,,
"cod-farp",1995,23045,54320,,,,,,,
"cod-farp",1996,40422,85321,,,,,,,
"cod-farp",1997,34304,81714,,,,,,,
"cod-farp",1998,24005,56284,,,,,,,
"cod-farp",1999,19245,45830,,,,,,,
"cod-farp",2000,21833,46396,,,,,,,
"cod-farp",2001,28577,59118,,,,,,,
"cod-farp",2002,38834,56006,,,,,,,
"cod-farp",2003,25167,40542,,,,,,,
"cod-farp",2004,12840,26435,,,,,,,
"cod-farp",2005,10119,22942,,,,,,,
"cod-farp",2006,9844,19879,,,,,,,
"cod-farp",2007,7511,16786,,,,,,,
"cod-farp",2008,7315,20129,,,,,,,
"cod-farp",2009,9979,19359,,,,,,,
"cod-farp",2010,12757,21047,,,,,,,
"cod-farp",2011,9692,18135,,,,,,,
"cod-farp",2012,7204,17848,,,,,,,
"cod-farp",2013,4473,19083,,,,,,,
"cod-farp",2014,5715,20087,,,,,,,
"cod-farp",2015,7394,19729,,,,,,,
"cod-iceg",1955,545250,953278,,,,,,,
"cod-iceg",1956,486909,806298,,,,,,,
"cod-iceg",1957,455182,785078,,,,,,,
"cod-iceg",1958,517359,883799,,,,,,,
"cod-iceg",1959,459081,859929,,,,,,,
