"Stock","yr","ct","bt",,,,,,,
"LOLIVUL_BA",1976,972,"NA",,,,,,,
"LOLIVUL_BA",1977,1024,"NA",,,,,,,
"LOLIVUL_BA",1978,1958,"NA",,,,,,,
"LOLIVUL_BA",1979,1719,"NA",,,,,,,
"LOLIVUL_BA",1980,1835,"NA",,,,,,,
"LOLIVUL_BA",1981,980,"NA",,,,,,,
"LOLIVUL_BA",1982,1125,"NA",,,,,,,
"LOLIVUL_BA",1983,1192,"NA",,,,,,,
"LOLIVUL_BA",1984,1200,"NA",,,,,,,
"LOLIVUL_BA",1985,928,"NA",,,,,,,
"LOLIVUL_BA",1986,1099,"NA",,,,,,,
"LOLIVUL_BA",1987,1040,"NA",,,,,,,
"LOLIVUL_BA",1988,860,"NA",,,,,,,
"LOLIVUL_BA",1989,1127,"NA",,,,,,,
"LOLIVUL_BA",1990,1000,"NA",,,,,,,
"LOLIVUL_BA",1991,950,"NA",,,,,,,
"LOLIVUL_BA",1992,950,"NA",,,,,,,
"LOLIVUL_BA",1993,950,"NA",,,,,,,
"LOLIVUL_BA",1994,970,"NA",,,,,,,
"LOLIVUL_BA",1995,771,"NA",,,,,,,
"LOLIVUL_BA",1996,539,"NA",,,,,,,
"LOLIVUL_BA",1997,581,"NA",,,,,,,
"LOLIVUL_BA",1998,593,"NA",,,,,,,
"LOLIVUL_BA",1999,1237,"NA",,,,,,,
"LOLIVUL_BA",2000,903,"NA",,,,,,,
"LOLIVUL_BA",2001,1007,"NA",,,,,,,
"LOLIVUL_BA",2002,1017,"NA",,,,,,,
"LOLIVUL_BA",2003,493,"NA",,,,,,,
"LOLIVUL_BA",2004,890,"NA",,,,,,,
"LOLIVUL_BA",2005,987,"NA",,,,,,,
"LOLIVUL_BA",2006,1196,"NA",,,,,,,
"LOLIVUL_BA",2007,698,"NA",,,,,,,
"LOLIVUL_BA",2008,878,"NA",,,,,,,
"LOLIVUL_BA",2009,852,"NA",,,,,,,
"LOLIVUL_BA",2010,613,"NA",,,,,,,
"LOLIVUL_BA",2011,852,"NA",,,,,,,
"LOLIVUL_BA",2012,596,"NA",,,,,,,
"LOLIVUL_BA",2013,287,"NA",,,,,,,
"LOLIVUL_BA",2014,361,"NA",,,,,,,
"LOLIVUL_BA",2015,"NA","NA",,,,,,,
"ENGRENC_BA",1970,16735,"NA",,,,,,,
"ENGRENC_BA",1971,11158,"NA",,,,,,,
"ENGRENC_BA",1972,1151,"NA",,,,,,,
"ENGRENC_BA",1973,25781,"NA",,,,,,,
"ENGRENC_BA",1974,20033,"NA",,,,,,,
"ENGRENC_BA",1975,23626,"NA",,,,,,,
"ENGRENC_BA",1976,33020,"NA",,,,,,,
"ENGRENC_BA",1977,30388,"NA",,,,,,,
"ENGRENC_BA",1978,37077,"NA",,,,,,,
"ENGRENC_BA",1979,48267,"NA",,,,,,,
"ENGRENC_BA",1980,42446,"NA",,,,,,,
"ENGRENC_BA",1981,63015,"NA",,,,,,,
"ENGRENC_BA",1982,57477,"NA",,,,,,,
"ENGRENC_BA",1983,50667,"NA",,,,,,,
"ENGRENC_BA",1984,48495,"NA",,,,,,,
"ENGRENC_BA",1985,21280,"NA",,,,,,,
"ENGRENC_BA",1986,25318,"NA",,,,,,,
"ENGRENC_BA",1987,12581,"NA",,,,,,,
"ENGRENC_BA",1988,15271,"NA",,,,,,,
"ENGRENC_BA",1989,23659,"NA",,,,,,,
"ENGRENC_BA",1990,28709,"NA",,,,,,,
"ENGRENC_BA",1991,26655,"NA",,,,,,,
"ENGRENC_BA",1992,25304,"NA",,,,,,,
"ENGRENC_BA",1993,23393,"NA",0.87,,,,,,
"ENGRENC_BA",1994,22679,"NA",16.91,,,,,,
"ENGRENC_BA",1995,19604,"NA",0.37,,,,,,
"ENGRENC_BA",1996,17216,"NA",3.44,,,,,,
"ENGRENC_BA",1997,17103,"NA",1.63,,,,,,
"ENGRENC_BA",1998,14135,"NA",4.32,,,,,,
"ENGRENC_BA",1999,13545,"NA",1.1,,,,,,
"ENGRENC_BA",2000,14645,"NA",2.28,,,,,,
"ENGRENC_BA",2001,17475,"NA",4.42,,,,,,
"ENGRENC_BA",2002,16112,"NA",57.38,,,,,,
"ENGRENC_BA",2003,9027,11707,5.33,,,,,,
"ENGRENC_BA",2004,8664,7314,7.69,,,,,,
"ENGRENC_BA",2005,9827,4085,50.32,,,,,,
"ENGRENC_BA",2006,4964,6342,9.97,,,,,,
"ENGRENC_BA",2007,4181,4906,1.9,,,,,,
"ENGRENC_BA",2008,6209,15267,20.63,,,,,,
"ENGRENC_BA",2009,16351,28090,8.06,,,,,,
"ENGRENC_BA",2010,13842,11662,,,,,,,
"ENGRENC_BA",2011,15097,9703,,,,,,,
"ENGRENC_BA",2012,14324,33692,,,,,,,
"ENGRENC_BA",2013,19994,22475,,,,,,,
"ENGRENC_BA",2014,22203,34075,,,,,,,
"ENGRENC_BA",2015,"NA",43406,,,,,,,
"SCOMSCO_BA",1970,6474,"NA",,,,,,,
"SCOMSCO_BA",1971,5113,"NA",,,,,,,
"SCOMSCO_BA",1972,3503,"NA",,,,,,,
"SCOMSCO_BA",1973,3000,"NA",,,,,,,
"SCOMSCO_BA",1974,4292,"NA",,,,,,,
"SCOMSCO_BA",1975,4269,"NA",,,,,,,
"SCOMSCO_BA",1976,265,"NA",,,,,,,
"SCOMSCO_BA",1977,3308,"NA",,,,,,,
"SCOMSCO_BA",1978,2743,"NA",,,,,,,
"SCOMSCO_BA",1979,2728,"NA",,,,,,,
"SCOMSCO_BA",1980,2995,"NA",,,,,,,
"SCOMSCO_BA",1981,2888,"NA",,,,,,,
"SCOMSCO_BA",1982,3729,"NA",,,,,,,
"SCOMSCO_BA",1983,3122,"NA",,,,,,,
"SCOMSCO_BA",1984,2984,"NA",,,,,,,
"SCOMSCO_BA",1985,3037,"NA",,,,,,,
"SCOMSCO_BA",1986,5394,"NA",,,,,,,
"SCOMSCO_BA",1987,7704,"NA",,,,,,,
"SCOMSCO_BA",1988,5387,"NA",,,,,,,
"SCOMSCO_BA",1989,5367,"NA",,,,,,,
"SCOMSCO_BA",1990,5150,"NA",,,,,,,
"SCOMSCO_BA",1991,4999,"NA",,,,,,,
"SCOMSCO_BA",1992,4982,"NA",,,,,,,
"SCOMSCO_BA",1993,4879,"NA",,,,,,,
"SCOMSCO_BA",1994,4939,0.52,,,,,,,
"SCOMSCO_BA",1995,5543,"NA",,,,,,,
"SCOMSCO_BA",1996,4613,0.65,,,,,,,
"SCOMSCO_BA",1997,1583,"NA",,,,,,,
"SCOMSCO_BA",1998,3548,0.56,,,,,,,
"SCOMSCO_BA",1999,2615,0.58,,,,,,,
"SCOMSCO_BA",2000,3950,0.89,,,,,,,
"SCOMSCO_BA",2001,3936,0.85,,,,,,,
"SCOMSCO_BA",2002,3639,0.83,,,,,,,
"SCOMSCO_BA",2003,8101,0.42,,,,,,,
"SCOMSCO_BA",2004,9059,0.44,,,,,,,
"SCOMSCO_BA",2005,9222,0.84,,,,,,,
"SCOMSCO_BA",2006,11252,1.1,,,,,,,
"SCOMSCO_BA",2007,7994,2.26,,,,,,,
"SCOMSCO_BA",2008,8840,2.41,,,,,,,
"SCOMSCO_BA",2009,7164,1.18,,,,,,,
"SCOMSCO_BA",2010,4349,"NA",,,,,,,
"SCOMSCO_BA",2011,4781,"NA",,,,,,,
"SCOMSCO_BA",2012,4450,"NA",,,,,,,
"SCOMSCO_BA",2013,2129,"NA",,,,,,,
"SCOMSCO_BA",2014,1554,"NA",,,,,,,
"SCOMSCO_BA",2015,"NA","NA",,,,,,,
"NEPRNOR_BA",1970,348,"NA",,,,,,,
"NEPRNOR_BA",1971,436,"NA",,,,,,,
"NEPRNOR_BA",1972,526,"NA",,,,,,,
"NEPRNOR_BA",1973,567,"NA",,,,,,,
"NEPRNOR_BA",1974,525,"NA",,,,,,,
"NEPRNOR_BA",1975,274,"NA",,,,,,,
"NEPRNOR_BA",1976,825,"NA",,,,,,,
"NEPRNOR_BA",1977,684,"NA",,,,,,,
"NEPRNOR_BA",1978,579,"NA",,,,,,,
"NEPRNOR_BA",1979,552,"NA",,,,,,,
"NEPRNOR_BA",1980,517,"NA",,,,,,,
"NEPRNOR_BA",1981,431,"NA",,,,,,,
"NEPRNOR_BA",1982,470,"NA",,,,,,,
"NEPRNOR_BA",1983,514,"NA",,,,,,,
"NEPRNOR_BA",1984,469,"NA",,,,,,,
"NEPRNOR_BA",1985,642,"NA",,,,,,,
"NEPRNOR_BA",1986,758,"NA",,,,,,,
"NEPRNOR_BA",1987,868,"NA",,,,,,,
"NEPRNOR_BA",1988,804,"NA",,,,,,,
"NEPRNOR_BA",1989,593,"NA",,,,,,,
"NEPRNOR_BA",1990,613,"NA",,,,,,,
"NEPRNOR_BA",1991,602,"NA",,,,,,,
"NEPRNOR_BA",1992,621,"NA",,,,,,,
"NEPRNOR_BA",1993,620,"NA",,,,,,,
"NEPRNOR_BA",1994,631,1.84,,,,,,,
"NEPRNOR_BA",1995,594,4.1,,,,,,,
"NEPRNOR_BA",1996,556,4.35,,,,,,,
"NEPRNOR_BA",1997,490,3.77,,,,,,,
"NEPRNOR_BA",1998,605,3.2,,,,,,,
"NEPRNOR_BA",1999,533,4.5,,,,,,,
"NEPRNOR_BA",2000,421,2,,,,,,,
"NEPRNOR_BA",2001,647,7.2,,,,,,,
"NEPRNOR_BA",2002,626,9.2,,,,,,,
"NEPRNOR_BA",2003,598,4.44,,,,,,,
"NEPRNOR_BA",2004,536,6.2,,,,,,,
"NEPRNOR_BA",2005,475,5.7,,,,,,,
"NEPRNOR_BA",2006,507,4.11,,,,,,,
"NEPRNOR_BA",2007,539,5.66,,,,,,,
"NEPRNOR_BA",2008,637,4.38,,,,,,,
"NEPRNOR_BA",2009,739,5.06,,,,,,,
"NEPRNOR_BA",2010,743,"NA",,,,,,,
"NEPRNOR_BA",2011,810,"NA",,,,,,,
"NEPRNOR_BA",2012,580,"NA",,,,,,,
"NEPRNOR_BA",2013,458,"NA",,,,,,,
"NEPRNOR_BA",2014,397,"NA",,,,,,,
"NEPRNOR_BA",2015,"NA","NA",,,,,,,
"SARIAUR_BA",1970,2100,"NA",,,,,,,
"SARIAUR_BA",1971,2166,"NA",,,,,,,
"SARIAUR_BA",1972,1312,"NA",,,,,,,
"SARIAUR_BA",1973,468,"NA",,,,,,,
"SARIAUR_BA",1974,1123,"NA",,,,,,,
"SARIAUR_BA",1975,162,"NA",,,,,,,
"SARIAUR_BA",1976,232,"NA",,,,,,,
"SARIAUR_BA",1977,1807,"NA",,,,,,,
"SARIAUR_BA",1978,1610,"NA",,,,,,,
"SARIAUR_BA",1979,1849,"NA",,,,,,,
"SARIAUR_BA",1980,3092,"NA",,,,,,,
"SARIAUR_BA",1981,3176,"NA",,,,,,,
"SARIAUR_BA",1982,2509,"NA",,,,,,,
"SARIAUR_BA",1983,4553,"NA",,,,,,,
"SARIAUR_BA",1984,5750,"NA",,,,,,,
"SARIAUR_BA",1985,7250,"NA",,,,,,,
"SARIAUR_BA",1986,6989,"NA",,,,,,,
"SARIAUR_BA",1987,5065,"NA",,,,,,,
"SARIAUR_BA",1988,5440,"NA",,,,,,,
"SARIAUR_BA",1989,5107,"NA",,,,,,,
"SARIAUR_BA",1990,7568,"NA",,,,,,,
"SARIAUR_BA",1991,7332,"NA",,,,,,,
"SARIAUR_BA",1992,13571,"NA",,,,,,,
"SARIAUR_BA",1993,15312,"NA",,,,,,,
"SARIAUR_BA",1994,19376,"NA",,,,,,,
"SARIAUR_BA",1995,26892,"NA",,,,,,,
"SARIAUR_BA",1996,18029,"NA",,,,,,,
"SARIAUR_BA",1997,25065,"NA",,,,,,,
"SARIAUR_BA",1998,19302,"NA",,,,,,,
"SARIAUR_BA",1999,20836,"NA",,,,,,,
"SARIAUR_BA",2000,28704,"NA",,,,,,,
"SARIAUR_BA",2001,48142,"NA",,,,,,,
"SARIAUR_BA",2002,33580,"NA",,,,,,,
"SARIAUR_BA",2003,33597,"NA",,,,,,,
"SARIAUR_BA",2004,27065,"NA",,,,,,,
"SARIAUR_BA",2005,25141,"NA",,,,,,,
"SARIAUR_BA",2006,28244,"NA",,,,,,,
"SARIAUR_BA",2007,21363,"NA",,,,,,,
"SARIAUR_BA",2008,27620,"NA",,,,,,,
"SARIAUR_BA",2009,19365,"NA",,,,,,,
"SARIAUR_BA",2010,16156,"NA",,,,,,,
"SARIAUR_BA",2011,21856,"NA",,,,,,,
"SARIAUR_BA",2012,22601,"NA",,,,,,,
"SARIAUR_BA",2013,17827,"NA",,,,,,,
"SARIAUR_BA",2014,16151,"NA",,,,,,,
"SARIAUR_BA",2015,"NA","NA",,,,,,,
"SARDPIL_LI",1970,22090,"NA",,,,,,,
"SARDPIL_LI",1971,17520,"NA",,,,,,,
"SARDPIL_LI",1972,13000,"NA",,,,,,,
"SARDPIL_LI",1973,13722,"NA",,,,,,,
"SARDPIL_LI",1974,11313,"NA",,,,,,,
"SARDPIL_LI",1975,15485,"NA",,,,,,,
"SARDPIL_LI",1976,11307,"NA",,,,,,,
"SARDPIL_LI",1977,12388,"NA",,,,,,,
"SARDPIL_LI",1978,11409,"NA",,,,,,,
"SARDPIL_LI",1979,14513,"NA",,,,,,,
"SARDPIL_LI",1980,15371,"NA",,,,,,,
"SARDPIL_LI",1981,20689,"NA",,,,,,,
"SARDPIL_LI",1982,20967,"NA",,,,,,,
"SARDPIL_LI",1983,17924,"NA",,,,,,,
"SARDPIL_LI",1984,15501,"NA",,,,,,,
"SARDPIL_LI",1985,18808,"NA",,,,,,,
"SARDPIL_LI",1986,15672,"NA",,,,,,,
"SARDPIL_LI",1987,32270,"NA",,,,,,,
"SARDPIL_LI",1988,19046,"NA",,,,,,,
"SARDPIL_LI",1989,15368,"NA",,,,,,,
"SARDPIL_LI",1990,15343,"NA",,,,,,,
"SARDPIL_LI",1991,15577,"NA",,,,,,,
"SARDPIL_LI",1992,14911,"NA",,,,,,,
"SARDPIL_LI",1993,14233,"NA",,,,,,,
"SARDPIL_LI",1994,11580,"NA",2.35,,,,,,
"SARDPIL_LI",1995,14441,"NA",3.16,,,,,,
"SARDPIL_LI",1996,7074,"NA",1.32,,,,,,
"SARDPIL_LI",1997,7478,"NA",1.02,,,,,,
"SARDPIL_LI",1998,7151,"NA",10.16,,,,,,
"SARDPIL_LI",1999,12101,"NA",2.26,,,,,,
"SARDPIL_LI",2000,15962,"NA",1.28,,,,,,
"SARDPIL_LI",2001,16146,"NA",1.49,,,,,,
"SARDPIL_LI",2002,13813,"NA",8.8,,,,,,
"SARDPIL_LI",2003,12128,"NA",11.1,,,,,,
"SARDPIL_LI",2004,14030,"NA",6.35,,,,,,
"SARDPIL_LI",2005,10407,"NA",15.76,,,,,,
"SARDPIL_LI",2006,12356,92801,8.41,,,,,,
"SARDPIL_LI",2007,13379,59217,10.57,,,,,,
"SARDPIL_LI",2008,6825,80450,10.27,,,,,,
"SARDPIL_LI",2009,4021,58873,8.09,,,,,,
"SARDPIL_LI",2010,1199,38098,"NA",,,,,,
"SARDPIL_LI",2011,1030,28433,"NA",,,,,,
"SARDPIL_LI",2012,771,80576,"NA",,,,,,
"SARDPIL_LI",2013,1366,79165,"NA",,,,,,
"SARDPIL_LI",2014,826,62442,,,,,,,
"SARDPIL_LI",2015,"NA","NA",,,,,,,
"PAGEERY_LI",1970,1,"NA",,,,,,,
"PAGEERY_LI",1971,1,"NA",,,,,,,
"PAGEERY_LI",1972,1,"NA",,,,,,,
"PAGEERY_LI",1973,185,"NA",,,,,,,
"PAGEERY_LI",1974,231,"NA",,,,,,,
"PAGEERY_LI",1975,266,"NA",,,,,,,
"PAGEERY_LI",1976,318,"NA",,,,,,,
"PAGEERY_LI",1977,324,"NA",,,,,,,
"PAGEERY_LI",1978,437,"NA",,,,,,,
"PAGEERY_LI",1979,354,"NA",,,,,,,
"PAGEERY_LI",1980,404,"NA",,,,,,,
"PAGEERY_LI",1981,436,"NA",,,,,,,
"PAGEERY_LI",1982,1020,"NA",,,,,,,
"PAGEERY_LI",1983,398,"NA",,,,,,,
"PAGEERY_LI",1984,284,"NA",,,,,,,
"PAGEERY_LI",1985,280,"NA",,,,,,,
"PAGEERY_LI",1986,273,"NA",,,,,,,
"PAGEERY_LI",1987,317,"NA",,,,,,,
"PAGEERY_LI",1988,300,"NA",,,,,,,
"PAGEERY_LI",1989,286,"NA",,,,,,,
"PAGEERY_LI",1990,222,"NA",,,,,,,
"PAGEERY_LI",1991,242,"NA",,,,,,,
"PAGEERY_LI",1992,284,"NA",,,,,,,
"PAGEERY_LI",1993,226,"NA",,,,,,,
"PAGEERY_LI",1994,95,"NA",,,,,,,
"PAGEERY_LI",1995,10,"NA",,,,,,,
"PAGEERY_LI",1996,63,"NA",,,,,,,
"PAGEERY_LI",1997,70,"NA",,,,,,,
"PAGEERY_LI",1998,75,"NA",,,,,,,
"PAGEERY_LI",1999,159,"NA",,,,,,,
"PAGEERY_LI",2000,122,"NA",,,,,,,
"PAGEERY_LI",2001,100,"NA",,,,,,,
"PAGEERY_LI",2002,133,"NA",,,,,,,
"PAGEERY_LI",2003,143,"NA",,,,,,,
"PAGEERY_LI",2004,133,"NA",,,,,,,
"PAGEERY_LI",2005,110,"NA",,,,,,,
"PAGEERY_LI",2006,133,"NA",,,,,,,
"PAGEERY_LI",2007,115,"NA",,,,,,,
"PAGEERY_LI",2008,157,"NA",,,,,,,
"PAGEERY_LI",2009,131,"NA",,,,,,,
"PAGEERY_LI",2010,128,"NA",,,,,,,
"PAGEERY_LI",2011,124,"NA",,,,,,,
"PAGEERY_LI",2012,105,"NA",,,,,,,
"PAGEERY_LI",2013,140,"NA",,,,,,,
"PAGEERY_LI",2014,175,"NA",,,,,,,
"PAGEERY_LI",2015,"NA","NA",,,,,,,
"SOLEVUL_LI",1970,759,"NA",,,,,,,
"SOLEVUL_LI",1971,1141,"NA",,,,,,,
"SOLEVUL_LI",1972,498,"NA",,,,,,,
"SOLEVUL_LI",1973,434,"NA",,,,,,,
"SOLEVUL_LI",1974,406,"NA",,,,,,,
"SOLEVUL_LI",1975,318,"NA",,,,,,,
"SOLEVUL_LI",1976,315,"NA",,,,,,,
"SOLEVUL_LI",1977,307,"NA",,,,,,,
"SOLEVUL_LI",1978,240,"NA",,,,,,,
"SOLEVUL_LI",1979,231,"NA",,,,,,,
"SOLEVUL_LI",1980,324,"NA",,,,,,,
"SOLEVUL_LI",1981,436,"NA",,,,,,,
"SOLEVUL_LI",1982,506,"NA",,,,,,,
"SOLEVUL_LI",1983,598,"NA",,,,,,,
"SOLEVUL_LI",1984,611,"NA",,,,,,,
"SOLEVUL_LI",1985,597,"NA",,,,,,,
"SOLEVUL_LI",1986,540,"NA",,,,,,,
"SOLEVUL_LI",1987,739,"NA",,,,,,,
"SOLEVUL_LI",1988,733,"NA",,,,,,,
"SOLEVUL_LI",1989,604,"NA",,,,,,,
"SOLEVUL_LI",1990,417,"NA",,,,,,,
"SOLEVUL_LI",1991,317,"NA",,,,,,,
"SOLEVUL_LI",1992,340,"NA",,,,,,,
"SOLEVUL_LI",1993,330,"NA",,,,,,,
"SOLEVUL_LI",1994,187,"NA",,,,,,,
"SOLEVUL_LI",1995,189,"NA",,,,,,,
"SOLEVUL_LI",1996,159,"NA",,,,,,,
"SOLEVUL_LI",1997,445,"NA",,,,,,,
"SOLEVUL_LI",1998,521,"NA",,,,,,,
"SOLEVUL_LI",1999,147,"NA",,,,,,,
"SOLEVUL_LI",2000,192,"NA",,,,,,,
"SOLEVUL_LI",2001,185,"NA",,,,,,,
"SOLEVUL_LI",2002,205,"NA",,,,,,,
"SOLEVUL_LI",2003,212,"NA",,,,,,,
"SOLEVUL_LI",2004,224,"NA",,,,,,,
"SOLEVUL_LI",2005,171,"NA",,,,,,,
"SOLEVUL_LI",2006,182,"NA",,,,,,,
"SOLEVUL_LI",2007,195,"NA",,,,,,,
"SOLEVUL_LI",2008,145,"NA",,,,,,,
"SOLEVUL_LI",2009,127,"NA",,,,,,,
"SOLEVUL_LI",2010,178,"NA",,,,,,,
"SOLEVUL_LI",2011,152,"NA",,,,,,,
"SOLEVUL_LI",2012,112,"NA",,,,,,,
"SOLEVUL_LI",2013,129,"NA",,,,,,,
"SOLEVUL_LI",2014,130,"NA",,,,,,,
"SOLEVUL_LI",2015,"NA","NA",,,,,,,
"CONGCON_LI",1970,200,"NA",,,,,,,
"CONGCON_LI",1971,300,"NA",,,,,,,
"CONGCON_LI",1972,216,"NA",,,,,,,
"CONGCON_LI",1973,250,"NA",,,,,,,
"CONGCON_LI",1974,306,"NA",,,,,,,
"CONGCON_LI",1975,297,"NA",,,,,,,
"CONGCON_LI",1976,357,"NA",,,,,,,
"CONGCON_LI",1977,369,"NA",,,,,,,
"CONGCON_LI",1978,406,"NA",,,,,,,
"CONGCON_LI",1979,459,"NA",,,,,,,
"CONGCON_LI",1980,525,"NA",,,,,,,
"CONGCON_LI",1981,626,"NA",,,,,,,
"CONGCON_LI",1982,642,"NA",,,,,,,
"CONGCON_LI",1983,707,"NA",,,,,,,
"CONGCON_LI",1984,637,"NA",,,,,,,
"CONGCON_LI",1985,541,"NA",,,,,,,
"CONGCON_LI",1986,720,"NA",,,,,,,
"CONGCON_LI",1987,561,"NA",,,,,,,
"CONGCON_LI",1988,571,"NA",,,,,,,
"CONGCON_LI",1989,835,"NA",,,,,,,
"CONGCON_LI",1990,685,"NA",,,,,,,
"CONGCON_LI",1991,710,"NA",,,,,,,
"CONGCON_LI",1992,882,"NA",,,,,,,
"CONGCON_LI",1993,783,"NA",,,,,,,
"CONGCON_LI",1994,574,"NA",,,,,,,
"CONGCON_LI",1995,446,"NA",,,,,,,
"CONGCON_LI",1996,483,"NA",,,,,,,
"CONGCON_LI",1997,511,"NA",,,,,,,
"CONGCON_LI",1998,485,"NA",,,,,,,
"CONGCON_LI",1999,509,"NA",,,,,,,
"CONGCON_LI",2000,598,"NA",,,,,,,
"CONGCON_LI",2001,657,"NA",,,,,,,
"CONGCON_LI",2002,656,"NA",,,,,,,
"CONGCON_LI",2003,467,"NA",,,,,,,
"CONGCON_LI",2004,480,"NA",,,,,,,
"CONGCON_LI",2005,322,"NA",,,,,,,
"CONGCON_LI",2006,329,"NA",,,,,,,
"CONGCON_LI",2007,332,"NA",,,,,,,
"CONGCON_LI",2008,229,"NA",,,,,,,
"CONGCON_LI",2009,133,"NA",,,,,,,
"CONGCON_LI",2010,177,"NA",,,,,,,
"CONGCON_LI",2011,167,"NA",,,,,,,
"CONGCON_LI",2012,133,"NA",,,,,,,
"CONGCON_LI",2013,101,"NA",,,,,,,
"CONGCON_LI",2014,115,"NA",,,,,,,
"CONGCON_LI",2015,"NA","NA",,,,,,,
"NEPRNOR_LI",1970,1,"NA",,,,,,,
"NEPRNOR_LI",1971,1,"NA",,,,,,,
"NEPRNOR_LI",1972,1,"NA",,,,,,,
"NEPRNOR_LI",1973,1,"NA",,,,,,,
"NEPRNOR_LI",1974,1,"NA",,,,,,,
"NEPRNOR_LI",1975,4,"NA",,,,,,,
"NEPRNOR_LI",1976,1,"NA",,,,,,,
"NEPRNOR_LI",1977,1,"NA",,,,,,,
"NEPRNOR_LI",1978,1,"NA",,,,,,,
"NEPRNOR_LI",1979,1,"NA",,,,,,,
"NEPRNOR_LI",1980,1,"NA",,,,,,,
"NEPRNOR_LI",1981,1,"NA",,,,,,,
"NEPRNOR_LI",1982,1,"NA",,,,,,,
"NEPRNOR_LI",1983,1,"NA",,,,,,,
"NEPRNOR_LI",1984,1,"NA",,,,,,,
"NEPRNOR_LI",1985,1,"NA",,,,,,,
"NEPRNOR_LI",1986,1,"NA",,,,,,,
"NEPRNOR_LI",1987,130,"NA",,,,,,,
"NEPRNOR_LI",1988,110,"NA",,,,,,,
"NEPRNOR_LI",1989,90,"NA",,,,,,,
"NEPRNOR_LI",1990,60,"NA",,,,,,,
"NEPRNOR_LI",1991,45,"NA",,,,,,,
"NEPRNOR_LI",1992,30,"NA",,,,,,,
"NEPRNOR_LI",1993,25,"NA",,,,,,,
"NEPRNOR_LI",1994,20,3.59,,,,,,,
"NEPRNOR_LI",1995,20,6.31,,,,,,,
"NEPRNOR_LI",1996,18,7.43,,,,,,,
"NEPRNOR_LI",1997,11,1.89,,,,,,,
"NEPRNOR_LI",1998,12,6.32,,,,,,,
"NEPRNOR_LI",1999,12,13.1,,,,,,,
"NEPRNOR_LI",2000,81,18.77,,,,,,,
"NEPRNOR_LI",2001,28,26.83,,,,,,,
"NEPRNOR_LI",2002,67,24.88,,,,,,,
"NEPRNOR_LI",2003,61,19.17,,,,,,,
"NEPRNOR_LI",2004,66,9.04,,,,,,,
"NEPRNOR_LI",2005,83,12.57,,,,,,,
"NEPRNOR_LI",2006,20,13.97,,,,,,,
"NEPRNOR_LI",2007,21,14.37,,,,,,,
"NEPRNOR_LI",2008,22,11.11,,,,,,,
"NEPRNOR_LI",2009,31,16.2,,,,,,,
"NEPRNOR_LI",2010,36,"NA",,,,,,,
"NEPRNOR_LI",2011,35,"NA",,,,,,,
"NEPRNOR_LI",2012,29,"NA",,,,,,,
"NEPRNOR_LI",2013,35,"NA",,,,,,,
"NEPRNOR_LI",2014,27,"NA",,,,,,,
"NEPRNOR_LI",2015,"NA","NA",,,,,,,
"MERLMER_LI",1970,690,"NA",,,,,,,
"MERLMER_LI",1971,538,"NA",,,,,,,
"MERLMER_LI",1972,475,"NA",,,,,,,
"MERLMER_LI",1973,474,"NA",,,,,,,
"MERLMER_LI",1974,1234,"NA",,,,,,,
"MERLMER_LI",1975,1903,"NA",,,,,,,
"MERLMER_LI",1976,1738,"NA",,,,,,,
"MERLMER_LI",1977,1699,"NA",,,,,,,
"MERLMER_LI",1978,2197,"NA",,,,,,,
"MERLMER_LI",1979,1730,"NA",,,,,,,
"MERLMER_LI",1980,2545,"NA",,,,,,,
"MERLMER_LI",1981,2439,"NA",,,,,,,
"MERLMER_LI",1982,2264,"NA",,,,,,,
"MERLMER_LI",1983,2259,"NA",,,,,,,
"MERLMER_LI",1984,1546,"NA",,,,,,,
"MERLMER_LI",1985,1565,"NA",,,,,,,
"MERLMER_LI",1986,1631,"NA",,,,,,,
"MERLMER_LI",1987,3879,"NA",,,,,,,
"MERLMER_LI",1988,2396,"NA",,,,,,,
"MERLMER_LI",1989,2113,"NA",,,,,,,
"MERLMER_LI",1990,2136,"NA",,,,,,,
"MERLMER_LI",1991,4167,"NA",,,,,,,
"MERLMER_LI",1992,4744,"NA",,,,,,,
"MERLMER_LI",1993,4478,"NA",,,,,,,
"MERLMER_LI",1994,2441,"NA",3.56,,,,,,
"MERLMER_LI",1995,2263,"NA",3.74,,,,,,
"MERLMER_LI",1996,1881,"NA",2.48,,,,,,
"MERLMER_LI",1997,1772,"NA",2.7,,,,,,
"MERLMER_LI",1998,1760,1500,7.81,,,,,,
"MERLMER_LI",1999,1914,1900,4.16,,,,,,
"MERLMER_LI",2000,2430,2100,4.1,,,,,,
"MERLMER_LI",2001,2395,2000,4.26,,,,,,
"MERLMER_LI",2002,3364,1500,7.64,,,,,,
"MERLMER_LI",2003,2452,1750,4.08,,,,,,
"MERLMER_LI",2004,1625,1000,2.84,,,,,,
"MERLMER_LI",2005,1447,1200,2.14,,,,,,
"MERLMER_LI",2006,1193,1500,2.07,,,,,,
"MERLMER_LI",2007,1518,1500,5.28,,,,,,
"MERLMER_LI",2008,2229,1250,"NA",,,,,,
"MERLMER_LI",2009,3397,1800,6.96,,,,,,
"MERLMER_LI",2010,2095,1150,"NA",,,,,,
"MERLMER_LI",2011,1216,950,"NA",,,,,,
"MERLMER_LI",2012,993,750,"NA",,,,,,
"MERLMER_LI",2013,1539,800,"NA",,,,,,
"MERLMER_LI",2014,1654,1050,,,,,,,
